filter_clog_pct,fan_speed_pct,vibration_mm_s,bearing_temp_c,run_hours,failure_within_7d
0.356368,0.946305,1.228511,54.589584,202.141316,0
0.288454,0.955404,1.508632,57.248284,1144.557593,0
0.730359,0.722546,3.692264,63.357493,6311.138394,1
0.560994,0.939211,1.90449,57.444468,836.854861,0
0.841487,0.625601,3.246358,65.432551,7599.56773,1
0.718098,0.184447,2.922106,53.239877,5529.794496,0
0.370115,0.76641,1.581575,51.809465,35.832786,0
0.799961,0.298541,1.522266,49.918111,547.223699,0
0.379656,0.585955,3.036565,58.528827,6952.238099,1
0.647902,0.82145,3.415418,65.649397,5622.781961,1
0.342836,0.683807,2.484584,54.019473,4550.134496,0
0.370707,0.203813,2.640941,46.873475,6079.632176,0
0.474011,0.221849,2.197028,47.013628,3797.133019,0
0.712388,0.704383,2.173081,60.774571,3480.242943,1
0.549462,0.518047,3.203451,54.767242,5924.075408,0
0.710459,0.450864,2.159309,52.935729,3568.329432,1
0.642539,0.840462,3.158901,64.260712,4574.064085,0
0.65929,0.209553,1.747357,50.849919,3226.021835,1
0.162548,0.624977,3.154439,55.855459,8624.175024,0
0.145211,0.36829,1.365985,43.108127,3228.668514,0
0.391117,0.358254,2.944212,51.517463,7674.198797,1
0.213786,0.330462,2.704649,47.511318,6535.996727,0
0.799255,0.189654,2.078975,50.07086,4596.622394,1
0.275264,0.102255,2.728683,43.382932,7221.739104,0
0.109561,0.611324,2.244166,51.185833,6321.179453,0
0.940694,0.120403,2.337573,52.338304,5257.007508,0
0.375328,0.990227,1.966727,59.156531,2148.530013,1
0.272197,0.829975,3.055332,60.922034,8309.446075,1
0.130415,0.78631,2.667454,58.086169,5819.796123,1
0.731113,0.374463,3.315829,54.520013,7493.088716,0
0.475547,0.266259,1.96279,49.442893,4755.912941,0
0.350212,0.135349,2.102844,42.177905,4308.370629,0
0.924113,0.276465,3.398468,58.753929,8720.766043,1
0.306309,0.56012,2.629253,55.147258,7644.846944,1
0.891935,0.985832,3.267724,68.772741,3867.280809,1
0.496267,0.593948,1.55397,52.822822,1139.981928,0
0.194224,0.991036,1.384639,56.326021,1311.111514,0
0.302637,0.466049,2.571546,51.396499,6410.911406,0
0.079249,0.273851,2.876596,46.040818,8219.837737,0
0.016421,0.467385,1.612476,47.006871,4001.026409,0
0.802981,0.656373,2.960457,64.054088,7076.119029,1
0.084635,0.839952,2.614574,55.699437,5403.202767,0
0.691614,0.747398,2.674255,60.983555,3828.362988,1
0.849754,0.93953,3.607799,69.038349,4041.526295,1
0.866893,0.963549,2.65183,67.664962,1924.500304,1
0.76222,0.522301,2.643794,55.509927,2758.962271,0
0.410014,0.863401,3.26442,62.896932,8350.272577,1
0.424075,0.353555,1.826056,47.34797,1917.887187,0
0.548038,0.28142,1.60784,46.952648,2071.314434,0
0.633078,0.32193,1.448023,48.728711,1224.896853,0
0.139506,0.357169,1.899795,44.025226,4368.810921,0
0.353456,0.441262,1.027202,44.749167,440.333623,0
0.204079,0.778673,1.405121,55.072852,2474.41113,0
0.677573,0.237053,2.517701,51.785335,5422.676371,0
0.196758,0.969689,2.432065,58.684657,4769.50257,0
0.45385,0.679553,1.329363,51.875104,80.216512,0
0.921826,0.578646,1.891539,57.465824,592.905934,0
0.383239,0.851696,1.863561,55.988137,1882.701116,0
0.372826,0.733594,2.222962,56.614715,3034.105464,1
0.189593,0.755089,3.310261,58.714955,8026.844247,1
0.007387,0.173361,1.679257,37.458956,1374.295976,0
0.513896,0.77766,1.335587,53.810191,219.693267,0
0.308475,0.68142,2.574419,55.685495,7637.068209,0
0.027514,0.338498,1.209629,42.122762,1885.806949,0
0.65332,0.994781,3.053498,69.113013,5573.275487,0
0.016149,0.201754,2.006332,39.681973,2669.416188,0
0.933556,0.47959,3.876532,62.577944,8255.468081,0
0.287969,0.308913,1.705013,43.170468,2008.326972,0
0.071307,0.136188,0.853995,35.180144,1055.845532,0
0.531281,0.966611,2.124421,61.924252,2260.041067,0
0.72684,0.088019,2.421135,48.025016,4837.841912,1
0.129845,0.853858,3.463757,61.001078,8793.22895,1
0.457513,0.419057,3.426561,56.187822,8754.479508,0
0.24229,0.359563,3.53236,50.592327,8502.042518,0
0.050758,0.363008,2.598356,43.886501,7424.448923,1
0.491327,0.521744,3.196825,58.817528,7815.802565,0
0.207072,0.228575,1.36036,39.520853,1454.233692,0
0.841501,0.444266,4.142855,64.373012,8114.897292,1
0.197095,0.385096,1.525438,44.429988,3048.659854,0
0.600914,0.895117,4.022166,66.867707,7740.495114,1
0.768232,0.960812,3.606875,68.354418,6052.66091,1
0.704147,0.182075,2.261732,51.939829,4862.795946,0
0.096511,0.286098,1.991487,43.710022,3253.699991,0
0.098703,0.1103,1.103016,34.122423,2092.56291,0
0.436801,0.514489,1.906792,53.337741,2089.458109,0
0.785917,0.333283,2.420044,56.289503,6172.921129,0
0.164789,0.68765,1.377279,48.714433,625.922438,0
0.186652,0.334705,2.066298,44.684419,5326.141977,0
0.010915,0.823768,1.790086,51.416328,3073.743035,0
0.462031,0.631977,3.259472,62.024089,7986.975917,1
0.473168,0.931891,3.67097,64.884992,8239.980131,1
0.876149,0.952937,4.202794,73.867582,8588.340855,1
0.531476,0.657498,3.731622,62.308106,7693.17336,1
0.092154,0.620115,2.511073,49.614848,3642.021681,0
0.759239,0.578742,2.518921,57.809248,2749.039141,0
0.188671,0.339649,0.901321,43.002514,863.548178,0
0.267511,0.458321,0.974284,46.490986,733.893243,0
0.284892,0.129079,3.21503,45.972133,7412.824401,1
0.439738,0.303667,3.078783,51.553374,8667.001987,1
0.541916,0.618361,2.776186,56.54387,6737.937793,1
0.653503,0.480767,1.313583,53.791922,1156.544724,0
0.930309,0.844384,4.095345,72.845229,6883.206568,1
0.346723,0.788964,2.764226,58.68739,6387.134477,1
0.325759,0.233524,3.016007,48.492905,8246.976715,0
0.712925,0.909639,2.041444,62.368502,3086.984955,0
0.697179,0.335933,1.543661,48.758987,1258.954957,0
0.497289,0.682965,2.870829,57.205219,3806.603556,0
0.557449,0.231563,2.75579,51.429785,5198.2119,0
0.803052,0.250387,2.68656,54.061931,6203.539876,0
0.67028,0.864471,3.108745,65.468551,5141.729265,1
0.285795,0.762908,1.549216,52.683693,395.783462,0
0.622737,0.980467,3.834061,71.757904,8013.566459,1
0.545206,0.768704,1.898421,58.802612,1990.876789,1
0.74364,0.955699,1.687592,63.195213,991.976104,0
0.553315,0.321288,3.556073,57.210526,8199.091685,0
0.837254,0.463227,3.551166,63.188295,8053.414727,1
0.531156,0.715013,3.621366,62.356871,8549.109988,1
0.935078,0.265956,2.076234,54.784157,3193.744075,0
0.12737,0.184046,1.406777,38.758841,1116.400814,0
0.107738,0.676355,3.811169,58.445928,8529.643713,0
0.796657,0.510664,2.440346,56.300303,3073.76895,0
0.855065,0.628406,3.25572,66.735341,7975.704215,1
0.478502,0.135782,2.838122,47.04484,6086.941619,0
0.564876,0.885736,3.411635,62.110729,5063.536812,1
0.930782,0.834136,4.186385,71.814742,8022.971142,1
0.662444,0.643382,1.995503,55.188957,1885.068437,1
0.732212,0.460458,3.8185,58.832201,8987.811001,1
0.793853,0.888497,2.509255,67.290893,2944.547305,1
0.530307,0.975261,1.150582,58.954924,265.257702,0
0.706574,0.752276,4.107432,63.048172,7564.848637,1
0.379093,0.289354,2.116957,44.339813,1969.508737,0
0.032751,0.258326,1.380839,39.890943,2477.60332,0
0.413749,0.304178,2.854938,49.34933,6330.947841,0
0.426311,0.497902,1.557481,48.805551,2025.150458,0
0.271429,0.683641,2.919267,58.019098,7517.88967,0
0.532965,0.577717,2.57629,56.298202,4962.969395,1
0.30257,0.50473,1.266422,46.762514,1506.78787,0
0.449542,0.310418,2.45796,51.720104,4187.26398,1
0.806607,0.802348,3.553455,66.972653,7320.485648,1
0.880612,0.969552,2.299663,65.276489,2791.551541,1
0.397044,0.967868,3.366407,67.970555,7372.536498,1
0.920223,0.924842,1.92784,66.322439,1028.674608,0
0.778925,0.340045,2.921383,55.822679,6741.071129,1
0.884171,0.369997,1.894809,54.432067,2848.25022,0
0.640806,0.310628,1.384386,46.920599,1267.9148,0
0.086261,0.634924,1.186543,50.043068,2642.456917,0
0.92047,0.848061,3.229888,67.301897,2831.349313,1
0.746465,0.233508,1.841634,50.542603,3892.28546,0
0.535241,0.599506,3.558069,58.750677,8500.094364,0
0.615925,0.138928,3.162968,49.621965,7372.733555,0
0.727732,0.612568,3.108089,60.521347,5682.524045,1
0.035656,0.366534,1.704227,41.101629,2731.878351,0
0.601885,0.230858,1.763931,46.887785,4211.494554,0
0.7233,0.597766,4.290317,64.451718,8824.136447,0
0.433718,0.900153,2.035146,60.345366,3168.114093,0
0.637356,0.105579,1.030902,42.836644,877.834609,0
0.270881,0.618329,1.86309,50.468548,3463.792207,0
0.417242,0.976251,2.982627,62.959302,7387.736353,1
0.901412,0.811174,2.558284,66.554333,4213.44426,1
0.2433,0.143886,1.153283,40.833429,1712.687457,0
0.86884,0.419177,2.065414,55.492956,1312.52128,0
0.645446,0.53477,3.431626,60.428243,7495.634942,0
0.036536,0.286123,1.530378,40.390145,2405.619107,0
0.358674,0.968594,1.713898,60.718378,1556.858249,0
0.658567,0.380992,2.315018,52.77342,3371.745645,0
0.15007,0.526699,1.901734,47.158664,4898.603224,0
0.345723,0.164404,1.869186,46.726029,3711.865135,0
0.347329,0.223376,3.368218,50.237746,8795.449013,1
0.904594,0.800195,2.91173,62.198181,2539.668898,1
0.859841,0.500629,1.653501,56.124512,1534.405028,0
0.550451,0.972424,3.88075,69.526477,7003.520165,1
0.369867,0.518668,1.543007,50.049306,1311.65309,0
0.921934,0.945189,3.968932,72.85153,6507.478229,1
0.946074,0.774924,3.438871,66.784475,5391.000421,1
0.284114,0.956176,2.221986,57.388866,1505.167442,1
0.769158,0.765538,1.835099,60.27068,1183.12231,1
0.754152,0.910966,2.716438,66.534405,3634.946002,1
0.40377,0.371107,1.674284,46.004825,1381.861438,0
0.085773,0.107264,1.677921,36.184852,3286.630804,0
0.130565,0.826958,1.153693,54.526105,1990.081559,0
0.308245,0.223548,1.845186,44.886108,5092.147865,0
0.92452,0.16742,3.246432,57.232534,8464.125332,1
0.042227,0.684014,1.343001,49.428358,3617.533571,0
0.654625,0.566289,1.168116,51.96766,35.003268,0
0.200428,0.544192,1.848787,46.772316,1470.326844,0
0.601237,0.244982,3.58532,55.851301,8542.322858,0
0.732827,0.653723,2.059491,57.667496,1038.357409,0
0.750797,0.615682,3.340632,63.720322,7321.181354,1
0.848916,0.353517,2.466798,55.066333,3956.863094,0
0.22078,0.940675,3.668025,64.236961,8732.69667,0
0.401937,0.282264,1.672409,45.470163,2750.236882,0
0.277653,0.672558,1.848934,51.593594,2474.989309,0
0.834345,0.920422,3.666806,71.147631,6487.492976,1
0.039851,0.99745,1.586056,52.342312,2400.798219,0
0.81213,0.313537,3.169862,54.760091,6800.543978,1
0.394635,0.457761,2.936543,54.912549,6412.487987,0
0.610509,0.641675,2.282266,55.361334,4210.210159,0
0.258903,0.24712,1.383934,40.491392,677.705299,0
0.186183,0.432155,2.945778,49.781843,7397.193712,0
0.680022,0.680838,2.690298,59.388892,4552.400929,1
0.439479,0.491686,3.267893,56.546719,8619.553309,0
0.61895,0.091414,2.824844,50.210192,8378.605145,0
0.802066,0.852647,4.08157,69.833397,8708.315711,1
0.290775,0.111607,1.412767,39.144844,2354.987805,0
0.915843,0.158374,1.887491,47.124908,1823.347985,0
0.14464,0.422175,1.34255,42.574284,1463.454306,0
0.557577,0.735288,3.835027,67.224916,8261.628795,1
0.11176,0.46286,2.816259,48.452415,8084.937577,0
0.000575,0.706645,1.028202,46.13283,321.29632,0
0.322654,0.564286,1.742169,50.858389,2875.759262,0
0.655944,0.831702,3.58331,66.32078,5484.98889,1
0.765262,0.741519,2.303564,59.865657,1279.287836,1
0.129319,0.281915,1.956726,40.53193,1708.75637,0
0.869931,0.841183,3.891981,69.468758,7395.507468,1
0.472884,0.479182,2.752603,52.136347,5687.267855,1
0.690384,0.75966,2.249043,59.336488,2658.437613,0
0.661973,0.798464,2.917759,65.096445,5836.275821,0
0.701631,0.531307,1.029277,52.656285,1005.607205,0
0.891027,0.590743,2.646205,63.88562,3330.34141,1
0.636487,0.211119,1.52215,45.363984,2211.386795,1
0.041742,0.973051,0.73721,55.551659,1107.966645,0
0.581055,0.174918,2.558545,47.961417,5966.362345,0
0.550894,0.251717,1.715723,45.033485,2192.623946,0
0.556972,0.451847,2.804175,55.176659,4346.313273,0
0.853011,0.941347,2.585335,63.476566,1747.954113,0
0.166224,0.24934,3.058257,46.090097,6471.139012,0
0.470141,0.27192,2.911312,50.377441,5513.398229,0
0.234899,0.31225,3.485211,48.406266,8734.716548,1
0.317403,0.599372,1.274531,50.685254,2433.442158,0
0.827748,0.534721,3.194566,61.271216,6220.926676,1
0.359191,0.289658,2.346896,47.817952,5227.15496,0
0.755668,0.582267,2.673682,58.139871,5603.349377,0
0.244649,0.561071,2.664304,55.900974,6827.818551,0
0.853868,0.643713,3.128936,66.255065,5953.15881,1
0.126519,0.086631,2.191432,39.174179,5767.514792,0
0.93313,0.175169,2.500043,54.500279,5086.864711,0
0.434436,0.089983,0.99743,38.322845,1026.634526,0
0.705465,0.325054,3.290957,55.651259,6255.316293,0
0.326769,0.941064,2.903843,62.679036,7127.918416,1
0.248936,0.20583,2.854871,48.563929,8877.509875,0
0.360624,0.471563,1.541811,49.039624,3390.109978,0
0.03503,0.315459,2.511309,47.018112,6808.363333,0
0.747314,0.089963,2.137581,47.925808,3394.752404,1
0.263051,0.939079,1.045137,56.211704,760.799017,0
0.754909,0.998255,3.347761,70.602458,6028.784984,1
0.632469,0.689988,2.818139,59.856107,5330.391223,0
0.01947,0.418365,2.722327,47.444815,8313.370255,1
0.371455,0.127645,1.385804,37.671838,1285.430066,0
0.882461,0.361485,1.674482,52.89006,1994.155587,0
0.880319,0.471143,1.728544,57.700436,1830.125696,0
0.111112,0.732854,2.70278,52.709703,6190.713046,0
0.210668,0.803716,2.645199,56.048519,5706.018458,0
0.616163,0.086398,2.215328,45.399411,5473.285612,0
0.322041,0.504938,2.44637,51.800928,6001.42182,1
0.594885,0.985814,2.534576,65.453679,4387.733637,1
0.092096,0.082084,1.58484,38.83955,1017.181337,0
0.05,0.855766,2.015555,52.622884,3197.673894,0
0.767259,0.176615,1.624462,46.97016,1716.771099,0
0.417872,0.205589,2.761746,48.633355,7544.885634,0
0.59039,0.133638,2.325114,46.82928,3649.121153,0
0.792134,0.39983,1.515641,55.482022,20.461101,0
0.712866,0.368769,1.643479,52.823454,80.922488,0
0.499901,0.429258,3.514922,55.102848,8214.450575,1
0.164338,0.092588,1.969898,39.801915,4595.353982,0
0.804432,0.785577,2.107929,63.221425,1246.531475,1
0.376963,0.840827,3.052326,60.084768,5317.696029,1
0.674899,0.153621,1.65344,47.447201,2645.329131,0
0.394826,0.16988,0.959807,40.204254,96.956546,0
0.497453,0.490656,3.002343,56.666651,7829.661546,1
0.753195,0.341027,1.577075,53.204771,1255.735979,0
0.533044,0.693915,1.97995,54.266171,1222.073435,1
0.250162,0.770993,1.501527,51.177658,1393.978763,0
0.674787,0.436291,3.976641,62.087291,8640.043317,1
0.323727,0.558296,1.876507,49.741641,3403.240211,0
0.563332,0.144737,1.819284,44.239553,3872.622171,0
0.71661,0.348262,2.012459,53.114248,3047.070363,0
0.563906,0.748945,2.742422,60.361258,3733.539907,1
0.815808,0.279086,3.487761,56.922665,7504.146647,1
0.328693,0.848859,1.868553,57.373804,2815.719564,0
0.862253,0.71501,3.778928,63.673663,7063.674731,1
0.683722,0.55454,2.794425,60.166506,6970.917371,1
0.013277,0.310006,3.562353,48.410255,8622.583411,0
0.878034,0.540912,1.846234,60.334191,1044.668363,0
0.484069,0.937909,3.908556,69.60508,7477.710662,1
0.682048,0.50162,1.15205,51.611907,1003.511301,0
0.605743,0.283743,2.455759,53.259311,5915.277568,0
0.402832,0.40784,1.581922,46.256331,1263.91295,0
0.917452,0.706707,3.066194,64.694384,5078.43492,0
0.428167,0.782957,1.614296,54.722896,2311.784055,0
0.140955,0.931056,3.10241,62.107287,8774.307555,1
0.044278,0.931288,2.720893,60.141148,6576.541744,0
0.603322,0.818956,1.791263,56.549207,1207.833586,0
0.046921,0.531977,1.362389,48.262101,1691.513924,0
0.147143,0.21594,1.055514,39.051503,2139.222022,0
0.636376,0.326415,1.433526,49.31134,1481.008108,0
0.552794,0.409871,3.082153,57.298157,8682.571976,1
0.18663,0.603628,2.099534,50.099231,3888.622762,0
0.292254,0.92042,1.548384,56.731245,1889.830661,0
0.885082,0.136778,2.277878,53.962413,5115.71289,0
0.938477,0.953865,3.187559,69.604037,1813.69561,1
0.41304,0.704803,3.249213,57.673908,6457.110331,1
0.251693,0.443206,2.680369,49.518542,5096.084502,0
0.780014,0.376993,3.211148,61.266072,8367.686294,0
0.780433,0.888215,2.327785,64.589263,3286.846733,1
0.128723,0.298543,1.754095,42.515921,2936.805793,0
0.248165,0.519718,1.861007,50.529914,3084.669303,0
0.414131,0.464843,1.186395,51.539686,804.036784,0
0.489503,0.361981,2.503138,52.017382,4296.484046,0
0.015993,0.379887,1.602189,41.091244,3302.561064,0
0.671426,0.318711,2.589721,54.260573,4615.522894,1
0.591501,0.776553,3.688584,65.358857,7762.503839,1
0.097894,0.672068,1.255166,44.175657,101.842732,0
0.206197,0.682512,2.858997,58.114492,8337.52784,0
0.913957,0.823807,2.938294,67.37611,2862.178641,0
0.412317,0.679861,3.148727,58.413618,5959.725134,0
0.286347,0.753457,1.558458,52.353833,1306.289477,0
0.933666,0.38818,2.889498,59.307756,5519.308041,1
0.643926,0.080225,2.857589,49.60889,7219.607051,1
0.062791,0.824675,1.445835,48.703573,804.786654,0
0.257895,0.35683,1.4184,41.899944,1871.543495,1
0.691392,0.160217,0.718511,45.044749,278.819366,0
0.411863,0.696352,2.62858,56.098323,3080.246854,1
0.441366,0.952819,1.946067,60.333578,2673.269231,0
0.893824,0.920668,2.915475,65.747776,2444.303641,1
0.423793,0.082454,1.774159,41.382878,2600.474829,0
0.270229,0.41164,1.477438,45.68461,2127.844928,0
0.261001,0.749522,2.964297,56.144525,6557.980194,0
0.8192,0.789394,4.451724,69.302739,8555.681313,1
0.655934,0.581636,1.204256,51.028001,689.757105,0
0.035799,0.268216,2.823228,45.671293,8215.070159,0
0.11801,0.435512,2.864762,49.792442,6516.190175,0
0.436292,0.129274,2.542655,47.079504,5641.678091,0
0.109694,0.877083,2.48206,60.127572,7889.115324,0
0.517021,0.878061,1.657565,60.965094,1144.964374,0
0.635232,0.442355,2.593041,55.259163,3708.472224,1
0.193159,0.357825,2.203113,46.235085,3681.320831,0
0.852955,0.358881,3.621924,61.307804,8779.945926,1
0.361074,0.266009,2.283085,48.527268,4986.918286,0
0.669684,0.35231,1.070621,47.051741,115.982695,0
0.219751,0.126882,1.65671,41.792022,3293.770367,0
0.405592,0.198849,2.118592,45.874228,5247.878022,0
0.865623,0.574124,2.111847,59.563326,1062.057108,1
0.203964,0.379092,0.900563,42.809298,689.185159,0
0.766518,0.36065,2.058438,55.356218,1732.07364,0
0.351419,0.88081,2.302416,59.838893,5410.436779,0
0.657955,0.659176,3.85534,63.275845,8867.197725,0
0.56816,0.08912,1.036561,39.446511,724.079897,0
0.391147,0.534059,2.285594,53.024973,4955.407614,0
0.183278,0.371027,2.454005,46.977237,5523.289182,0
0.619531,0.769922,1.420007,55.499389,809.692117,0
0.822543,0.650363,2.303418,57.981976,1393.989203,1
0.190765,0.293081,0.746609,40.718877,1160.827347,0
0.526817,0.380889,3.549171,57.796442,7222.024442,1
0.437768,0.122933,2.285231,44.445035,3680.349065,0
0.027075,0.839513,2.553318,54.382801,5269.61856,0
0.423627,0.903942,2.105605,60.498914,2663.496975,1
0.014054,0.278244,2.780098,44.16234,6258.223474,0
0.183141,0.994463,2.004214,58.485699,3921.595684,0
0.186682,0.269987,1.391721,42.895902,602.937709,0
0.36877,0.174295,2.417038,48.200839,6182.08185,0
0.646241,0.126982,2.13078,51.125553,5992.735171,0
0.657682,0.193181,3.53156,54.426462,8764.88838,1
0.30399,0.098024,2.254511,43.276718,4713.987301,0
0.345199,0.637961,2.284382,54.415911,5258.292863,0
0.237427,0.081109,1.697358,40.825264,3247.114956,0
0.177855,0.306671,1.485376,39.103277,1137.726346,0
0.205607,0.199586,2.377141,44.235036,5971.605357,0
0.793865,0.214227,1.449907,48.324729,792.947351,0
0.380709,0.71257,2.345094,54.488975,3926.69973,0
0.806588,0.613731,1.624226,57.416738,609.139019,0
0.354212,0.415621,1.404847,48.320178,3124.523793,0
0.758937,0.77373,2.484517,60.391109,2715.723963,1
0.746246,0.713452,2.004026,56.991638,781.159398,0
0.237043,0.535014,1.753649,48.491947,1413.68654,0
0.216808,0.997528,1.810378,59.294722,902.068814,0
0.181396,0.330599,1.052669,42.405813,744.686379,0
0.893345,0.86903,3.157984,66.636987,6093.550072,1
0.211293,0.152144,2.41587,43.300452,6358.317019,0
0.942884,0.776664,4.664956,70.707574,8500.510335,1
0.053338,0.288385,1.118966,40.73978,1596.555293,0
0.591586,0.128791,2.648108,50.423934,7367.908979,1
0.630774,0.689159,3.01979,61.608383,5374.180708,1
0.242146,0.920936,3.25866,64.09532,7199.257927,1
0.30535,0.716484,2.653208,57.761319,7448.079196,1
0.565584,0.45544,2.630688,55.398843,3757.099924,0
0.471557,0.73577,2.248765,55.81222,2070.109426,0
0.053707,0.534628,1.187881,45.185499,1979.694759,0
0.854769,0.177581,1.362922,49.003025,2090.249925,0
0.466703,0.481055,1.90764,50.482689,2277.309479,0
0.870267,0.115411,3.497212,54.142695,8980.291069,0
0.360116,0.560653,3.656864,58.901233,8880.922016,0
0.068659,0.158655,1.485012,37.347649,713.458508,0
0.873904,0.546458,3.923809,67.689213,8873.966911,1
0.804343,0.960652,1.590774,65.337769,485.054846,0
0.702257,0.748956,3.426137,64.835564,7812.200089,1
0.281462,0.201451,2.726585,45.15778,6450.916129,0
0.748856,0.904146,2.967658,68.33823,4251.64196,1
0.34826,0.319172,2.95616,54.001345,8506.983667,0
0.425756,0.108454,1.819149,43.6978,2333.690976,0
0.654684,0.46966,2.722595,57.645518,6781.379473,0
0.773406,0.326825,3.25178,54.338661,5807.257808,1
0.086982,0.861053,2.226538,57.174759,5900.542679,0
0.332341,0.262659,2.126178,44.42647,3522.228513,0
0.185537,0.105051,2.037258,42.407122,5411.531542,0
0.700648,0.252033,2.879953,55.898645,7361.686566,0
0.105419,0.373535,1.406417,42.364605,2615.962192,0
0.914194,0.508422,3.232692,65.556937,8247.88747,0
0.494727,0.343354,1.679007,47.347914,923.844147,0
0.472152,0.146179,1.610779,44.25059,1920.226137,0
0.43742,0.633596,2.692597,56.603854,5251.474914,1
0.060016,0.683636,2.882029,54.653163,8147.057026,0
0.708053,0.294654,3.10455,54.661458,7843.695238,0
0.620204,0.528831,2.182788,53.867146,1593.079516,0
0.656974,0.210452,2.059499,48.618684,4255.810424,0
0.19222,0.551212,1.701817,49.290224,4047.777324,0
0.732814,0.244068,3.189177,57.514956,6694.742181,0
0.938286,0.403753,3.154713,59.165175,6434.322781,1
0.015141,0.535827,2.235706,48.488894,5289.953423,0
0.909877,0.767691,3.735375,66.365151,6624.167512,1
0.698864,0.706368,2.025855,57.832321,1908.560688,0
0.719993,0.609419,2.951017,60.46548,5468.616782,1
0.468894,0.974233,2.789935,63.966198,3173.703282,1
0.598567,0.617447,2.776392,60.250807,6150.990183,0
0.307466,0.711468,2.513098,57.107538,3639.147104,0
0.305328,0.830921,2.031807,54.468861,2822.183604,0
0.744435,0.444159,2.33225,56.872158,1983.795142,0
0.08709,0.82641,2.481814,55.678486,6975.512981,0
0.767414,0.678361,2.734445,62.12049,3600.872034,1
0.368037,0.90984,3.539233,64.47407,6461.694631,1
0.73925,0.887927,3.143689,68.468026,6744.003843,1
0.395988,0.781798,2.134206,55.938335,2079.057602,0
0.601298,0.478949,2.561182,52.696841,5121.957681,1
0.871728,0.549664,1.130775,59.074481,206.104303,0
0.592807,0.969315,2.598614,62.917257,3557.570881,0
0.022936,0.211543,1.739909,39.282761,3106.474689,0
0.20188,0.805913,3.350265,60.171351,7807.813277,0
0.344369,0.552499,1.579673,52.713497,3800.117036,0
0.275479,0.085002,2.304715,41.875836,5314.046308,0
0.357104,0.964446,2.728657,60.491762,7996.452233,0
0.265738,0.930717,2.486721,60.254861,3791.581746,0
0.8643,0.839075,1.841252,64.170698,486.480637,0
0.513908,0.920252,3.316645,64.712324,7353.415462,0
0.858536,0.218819,2.629934,52.535012,6980.961588,0
0.358644,0.184224,0.993222,40.654099,947.093355,0
0.330335,0.344364,3.362504,54.082816,8906.726894,0
0.67544,0.177785,1.900365,48.148198,4011.95045,0
0.568951,0.777757,1.99663,60.451441,2085.851349,1
0.094071,0.415518,1.455119,43.273633,1422.959066,0
0.67938,0.669003,3.534723,63.1498,8576.215065,1
0.011302,0.862306,2.525592,58.694908,6865.811378,1
0.422525,0.111326,3.036723,47.531396,8914.897214,0
0.574455,0.277599,3.381801,51.52734,8809.950612,0
0.059534,0.905917,2.626661,57.340907,6942.905092,0
0.536716,0.485977,2.466527,51.711735,4389.790119,0
0.398907,0.143969,2.334849,47.876674,6491.885118,0
0.745496,0.275835,2.249622,50.524191,3289.408518,0
0.004762,0.845371,2.838413,57.273138,8745.039767,0
0.087073,0.633699,2.233922,49.757423,5289.758806,0
0.715626,0.354211,3.770319,60.390897,7735.955204,1
0.62793,0.943152,4.014393,70.856922,8624.687907,1
0.044168,0.62238,2.349655,51.099992,4698.395425,0
0.628873,0.177309,1.450972,44.080473,1426.861601,0
0.44564,0.261078,2.40056,47.513232,5812.199197,0
0.468216,0.687193,1.657958,52.215266,591.243375,0
0.035631,0.19324,1.220611,36.577717,2057.148066,0
0.347435,0.136342,3.313111,46.774699,6440.626724,0
0.139212,0.085418,1.874262,38.464719,2839.391594,0
0.204955,0.770019,2.390668,55.215634,4390.743041,0
0.103746,0.187054,1.334621,36.705271,3009.90496,0
0.014733,0.331292,1.884686,42.017753,5042.427265,0
0.09141,0.687128,1.437177,48.328614,2964.16486,0
0.284138,0.423619,3.260243,54.752452,8167.685951,0
0.572838,0.62618,1.50111,54.049815,1595.552232,0
0.109681,0.382551,1.524556,45.680946,2653.572033,0
0.527917,0.251509,3.632767,53.045722,8873.471359,1
0.146088,0.240195,2.497484,44.215735,5119.550851,0
0.494256,0.519743,1.32341,50.436063,508.023956,0
0.229462,0.576962,1.886231,51.495483,4814.301375,0
0.301153,0.113431,1.291878,38.551775,659.177398,0
0.787904,0.56916,3.246869,60.822877,6711.045466,1
0.231548,0.643412,2.134996,48.183352,2682.242215,0
0.21011,0.449875,3.776136,51.578189,8255.748569,0
0.459985,0.876927,2.20121,61.131435,4148.795391,0
0.512164,0.856894,1.62269,59.661408,422.367245,0
0.2166,0.794462,3.476635,61.125173,8314.769303,1
0.311076,0.124354,2.077677,40.098754,2903.180419,0
0.501879,0.537743,3.485385,58.000243,8864.71674,1
0.116458,0.176902,2.404742,40.817221,4536.96953,0
0.73592,0.153602,2.756937,51.464402,7382.718772,0
0.174017,0.171199,2.203942,40.074117,4967.239898,0
0.318183,0.657004,1.364169,49.930579,281.504943,0
0.787725,0.755374,4.038003,68.599825,8654.445149,1
0.637685,0.577844,2.186512,57.131789,2833.35538,0
0.019543,0.186173,2.361161,39.944864,5003.497539,0
0.254015,0.644453,2.146069,55.544589,3339.233117,0
0.211546,0.243897,3.100333,47.693272,8014.076342,0
0.677813,0.830141,3.671094,67.508362,7161.440539,1
0.036133,0.237814,1.723913,37.981316,2705.496492,0
0.72639,0.279062,3.30437,55.406028,7151.422843,1
0.257244,0.596037,3.367346,56.246714,8327.950013,0
